time,phaseBit,mass-dynamics,E1FiringBit,E2FiringBit,E3FiringBit,E4FiringBit,CengFirBit - NA,Engine1-Thrust,Engine2-Thrust,Engine3-Thrust,Engine4-Thrust,CentalEngine-Thrust - NA,EngTorque-Yaw,EngTorque-Roll,EngTorque-Pitch,Dynamics-MCMFPA-rVector-x,Dynamics-MCMFPA-rVector-y,Dynamics-MCMFPA-rVector-z,Dynamics-MCMFPA-vVector-vx,Dynamics-MCMFPA-vVector-vy,Dynamics-MCMFPA-vVector-vz,qbody-1,qbody-2,qbody-3,qbody-4,wbody-1,wbody-2,wbody-3,Dynamics-latitude-ME,Dynamics-longitude-ME,Dynamics-height-ME,LanderPositionENU-East,LanderPositionENU-North,LanderPositionENU-Up(Not same as height),LanderVelocityENU-East,LanderVelocityENU-North,LanderVelocityENU-Up,-1,-1,-1,LanderHeightFromSurface (With DEM),LanderYawWRTVertical,LanderRollWRTVertical,LanderPitchWRTVertical,R1-AvgThrust,R2-AvgThrust,R3-AvgThrust,R4-AvgThrust,R5-AvgThrust,R6-AvgThrust,R7-AvgThrust,R8-AvgThrust,TotalRCSAvgThrust,NetThrustFromEngineAndRCS,DynamicsHeight(Height from mean moon surface),Dynamics-J2000-rVector-x,Dynamics-J2000-rVector-y,Dynamics-J2000-rVector-z,Dynamics-J2000-vVector-vx,Dynamics-J2000-vVector-vy,Dynamics-J2000-vVector-vz,VerticalVelocity(velocity along radial mcmf vector),arc range,"HorizontalVelocity (Net horizontal velocity, norm taken so always positive)",lNav-Dynamics-r-NUE(1),lNav-Dynamics-r-NUE(2),lNav-Dynamics-r-NUE(3),lNav-Dynamics-v-NUE(1),lNav-Dynamics-v-NUE(2),lNav-Dynamics-v-NUE(3),lNav-Qlocaldyn-1,lNav-Qlocaldyn-2,lNav-Qlocaldyn-3,lNav-Qlocaldyn-4,Usable Oxidizer Left,Usable Fuel Left,Oxidizer Consumed,Fuel Consumed,ThrusterConsumedMass (Outdated),ALSPath,local surface slope,curvilinear cross (Z) landing site distance,curvilinear along (X) landing site distance,"Net horizontal distance from landing site norm(X,Z)",ThrusterConsumedMass ,TotalAccInIIU-x,TotalAccInIIU-y,TotalAccInIIU-z,CdA-Ox-1,CdA-Ox-2,CdA-Ox-3,CdA-Ox-4,CdA-Fu-1,CdA-Fu-2,CdA-Fu-3,time
15.016001,11,1728.814941,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11E+06,706847,-1.18E+06,-948.507,-606.345,-1256.71,0.37676746,-0.6003319,-0.38972479,0.58801574,0,0,-5.55E-06,-41.78668976,32.418396,30906.6,0,0,0,-3.35684,-1687.19,-1.97385,0,0,0,30906.58008,88.56172845,85.35523224,109.7070453,0,0,0,0,0,0,0,0,0,0,30906.6,0,0,0,0,0,0,0,835790.6877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,569,543,552,565,480,470,477,496
15.024001,11,1728.814941,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11E+06,706842,-1.18E+06,-948.515,-606.35,-1256.7,0.37676746,-0.6003319,-0.38972479,0.58801574,0,0,-5.58E-06,-41.78712463,32.418396,30906.5,0,0,0,-3.35682,-1687.19,-1.97352,0,0,0,30906.56445,88.56173089,85.35567474,109.7074815,0,0,0,0,0,0,0,0,0,0,30906.5,0,0,0,0,0,0,0,835777.4252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,569,543,552,565,480,470,477,496
15.032001,11,1728.814941,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11E+06,706837,-1.18E+06,-948.523,-606.355,-1256.69,0.37676746,-0.6003319,-0.38972479,0.58801574,0,0,-5.55E-06,-41.78756332,32.41839218,30906.5,0,0,0,-3.35679,-1687.19,-1.97319,0,0,0,30906.54688,88.56173338,85.35610962,109.707921,0,0,0,0,0,0,0,0,0,0,30906.5,0,0,0,0,0,0,0,835764.1639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,569,543,552,565,480,470,477,496
15.040001,11,1728.814941,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11E+06,706833,-1.18E+06,-948.531,-606.36,-1256.68,0.37676746,-0.6003319,-0.38972479,0.58801574,0,0,-5.55E-06,-41.78800201,32.41839218,30906.5,0,0,0,-3.35677,-1687.19,-1.97286,0,0,0,30906.53125,88.56173569,85.35654449,109.7083571,0,0,0,0,0,0,0,0,0,0,30906.5,0,0,0,0,0,0,0,835750.902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,569,543,552,565,480,470,477,496
15.048,11,1728.814941,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11E+06,706828,-1.18E+06,-948.539,-606.365,-1256.67,0.37676746,-0.6003319,-0.38972479,0.58801574,0,0,-5.55E-06,-41.78843689,32.41839218,30906.5,0,0,0,-3.35675,-1687.19,-1.97253,0,0,0,30906.51563,88.56173825,85.356987,109.7087933,0,0,0,0,0,0,0,0,0,0,30906.5,0,0,0,0,0,0,0,835737.6408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,569,543,552,565,480,470,477,496
15.056001,11,1728.814941,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11E+06,706823,-1.18E+06,-948.547,-606.37,-1256.67,0.37676746,-0.6003319,-0.38972479,0.58801574,0,0,-5.55E-06,-41.78887558,32.41838837,30906.5,0,0,0,-3.35672,-1687.19,-1.97219,0,0,0,30906.5,88.5617406,85.35742188,109.7092309,0,0,0,0,0,0,0,0,0,0,30906.5,0,0,0,0,0,0,0,835724.3783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,569,543,552,565,480,470,477,496
15.064001,11,1728.814941,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11E+06,706818,-1.18E+06,-948.555,-606.375,-1256.66,0.37676746,-0.6003319,-0.38972479,0.58801574,0,0,-5.58E-06,-41.78931046,32.41838837,30906.5,0,0,0,-3.3567,-1687.19,-1.97186,0,0,0,30906.48438,88.56174316,85.35785675,109.7096671,0,0,0,0,0,0,0,0,0,0,30906.5,0,0,0,0,0,0,0,835711.117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,569,543,552,565,480,470,477,496
15.072001,11,1728.814941,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11E+06,706813,-1.18E+06,-948.563,-606.38,-1256.65,0.37676746,-0.6003319,-0.38972479,0.58801574,0,0,-5.55E-06,-41.78974915,32.41838837,30906.5,0,0,0,-3.35668,-1687.19,-1.97153,0,0,0,30906.46875,88.5617454,85.35829926,109.7101065,0,0,0,0,0,0,0,0,0,0,30906.5,0,0,0,0,0,0,0,835697.8558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,569,543,552,565,480,470,477,496
15.080001,11,1728.814941,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11E+06,706808,-1.18E+06,-948.571,-606.385,-1256.64,0.37676746,-0.6003319,-0.38972479,0.58801574,0,0,-5.55E-06,-41.79018784,32.41838837,30906.4,0,0,0,-3.35665,-1687.19,-1.9712,0,0,0,30906.45313,88.56174787,85.35873413,109.7105441,0,0,0,0,0,0,0,0,0,0,30906.4,0,0,0,0,0,0,0,835684.594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,569,543,552,565,480,470,477,496
15.088,11,1728.814941,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11E+06,706803,-1.18E+06,-948.579,-606.39,-1256.63,0.37676746,-0.6003319,-0.38972479,0.58801574,0,0,-5.55E-06,-41.79062271,32.41838455,30906.4,0,0,0,-3.35663,-1687.19,-1.97087,0,0,0,30906.4375,88.56175031,85.35916901,109.7109803,0,0,0,0,0,0,0,0,0,0,30906.4,0,0,0,0,0,0,0,835671.3322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,569,543,552,565,480,470,477,496
15.096001,11,1728.814941,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11E+06,706799,-1.18E+06,-948.587,-606.394,-1256.62,0.37676746,-0.6003319,-0.38972479,0.58801574,0,0,-5.58E-06,-41.7910614,32.41838455,30906.4,0,0,0,-3.35661,-1687.19,-1.97054,0,0,0,30906.42188,88.56175278,85.35961151,109.7114178,0,0,0,0,0,0,0,0,0,0,30906.4,0,0,0,0,0,0,0,835658.0703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,569,543,552,565,480,470,477,496
15.104001,11,1728.814941,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11E+06,706794,-1.18E+06,-948.595,-606.399,-1256.62,0.37676746,-0.6003319,-0.38972479,0.58801574,0,0,-5.55E-06,-41.79150009,32.41838455,30906.4,0,0,0,-3.35658,-1687.19,-1.9702,0,0,0,30906.40625,88.56175522,85.36004639,109.711854,0,0,0,0,0,0,0,0,0,0,30906.4,0,0,0,0,0,0,0,835644.8092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,569,543,552,565,480,470,477,496
15.112,11,1728.814941,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11E+06,706789,-1.18E+06,-948.602,-606.404,-1256.61,0.37676746,-0.6003319,-0.38972479,0.58801574,0,0,-5.55E-06,-41.79193497,32.41838074,30906.4,0,0,0,-3.35656,-1687.19,-1.96987,0,0,0,30906.39063,88.56175758,85.36048126,109.7122935,0,0,0,0,0,0,0,0,0,0,30906.4,0,0,0,0,0,0,0,835631.5475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,569,543,552,565,480,470,477,496
15.120001,11,1728.814941,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11E+06,706784,-1.18E+06,-948.61,-606.409,-1256.6,0.37676746,-0.6003319,-0.38972479,0.58801574,0,0,-5.55E-06,-41.79237366,32.41838074,30906.4,0,0,0,-3.35654,-1687.19,-1.96954,0,0,0,30906.375,88.56176015,85.36092377,109.7127297,0,0,0,0,0,0,0,0,0,0,30906.4,0,0,0,0,0,0,0,835618.2853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,569,543,552,565,480,470,477,496
15.128,11,1728.814941,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11E+06,706779,-1.18E+06,-948.618,-606.414,-1256.59,0.37676746,-0.6003319,-0.38972479,0.58801574,0,0,-5.55E-06,-41.79281235,32.41838074,30906.3,0,0,0,-3.35651,-1687.19,-1.96921,0,0,0,30906.35938,88.5617625,85.36135864,109.7131672,0,0,0,0,0,0,0,0,0,0,30906.3,0,0,0,0,0,0,0,835605.0235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,569,543,552,565,480,470,477,496
15.136001,11,1728.814941,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11E+06,706774,-1.18E+06,-948.626,-606.419,-1256.58,0.37676746,-0.6003319,-0.38972479,0.58801574,0,0,-5.58E-06,-41.79324722,32.41837692,30906.3,0,0,0,-3.35649,-1687.19,-1.96888,0,0,0,30906.3418,88.56176495,85.36179352,109.7136053,0,0,0,0,0,0,0,0,0,0,30906.3,0,0,0,0,0,0,0,835591.7618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,569,543,552,565,480,470,477,496
15.144001,11,1728.814941,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11E+06,706769,-1.18E+06,-948.634,-606.424,-1256.57,0.37676746,-0.6003319,-0.38972479,0.58801574,0,0,-5.55E-06,-41.79368591,32.41837692,30906.3,0,0,0,-3.35647,-1687.19,-1.96855,0,0,0,30906.32617,88.5617673,85.36222839,109.7140429,0,0,0,0,0,0,0,0,0,0,30906.3,0,0,0,0,0,0,0,835578.5004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,569,543,552,565,480,470,477,496
15.152,11,1728.814941,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11E+06,706765,-1.18E+06,-948.642,-606.429,-1256.57,0.37676746,-0.6003319,-0.38972479,0.58801574,0,0,-5.55E-06,-41.7941246,32.41837692,30906.3,0,0,0,-3.35644,-1687.19,-1.96821,0,0,0,30906.31055,88.56176977,85.3626709,109.7144804,0,0,0,0,0,0,0,0,0,0,30906.3,0,0,0,0,0,0,0,835565.2386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,569,543,552,565,480,470,477,496
15.160001,11,1728.814941,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11E+06,706760,-1.18E+06,-948.65,-606.434,-1256.56,0.37676746,-0.6003319,-0.38972479,0.58801574,0,0,-5.55E-06,-41.79455948,32.41837692,30906.3,0,0,0,-3.35642,-1687.19,-1.96788,0,0,0,30906.29492,88.56177221,85.36310577,109.7149166,0,0,0,0,0,0,0,0,0,0,30906.3,0,0,0,0,0,0,0,835551.9775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,569,543,552,565,480,470,477,496
15.168001,11,1728.814941,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11E+06,706755,-1.18E+06,-948.658,-606.439,-1256.55,0.37676746,-0.6003319,-0.38972479,0.58801574,0,0,-5.58E-06,-41.79499817,32.41837311,30906.3,0,0,0,-3.3564,-1687.19,-1.96755,0,0,0,30906.2793,88.56177456,85.36354065,109.7153542,0,0,0,0,0,0,0,0,0,0,30906.3,0,0,0,0,0,0,0,835538.7154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,569,543,552,565,480,470,477,496
15.176001,11,1728.814941,0,0,0,0,0,0,0,0,0,0,0,0,0,1112871,706750,-1.18E+06,-948.666,-606.444,-1256.54,0.37676746,-0.6003319,-0.38972479,0.58801574,0,0,-5.55E-06,-41.79543686,32.41837311,30906.2,0,0,0,-3.35637,-1687.19,-1.96722,0,0,0,30906.26367,88.561777,85.36398315,109.7157904,0,0,0,0,0,0,0,0,0,0,30906.2,0,0,0,0,0,0,0,835525.4544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,569,543,552,565,480,470,477,496
15.184001,11,1728.814941,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11E+06,706745,-1.18E+06,-948.674,-606.449,-1256.53,0.37676746,-0.6003319,-0.38972479,0.58801574,0,0,-5.55E-06,-41.79587173,32.41837311,30906.2,0,0,0,-3.35635,-1687.19,-1.96689,0,0,0,30906.24805,88.56177956,85.36441803,109.7162265,0,0,0,0,0,0,0,0,0,0,30906.2,0,0,0,0,0,0,0,835512.1924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,569,543,552,565,480,470,477,496
15.192,11,1728.814941,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11E+06,706740,-1.18E+06,-948.682,-606.454,-1256.52,0.37676746,-0.6003319,-0.38972479,0.58801574,0,0,-5.55E-06,-41.79631042,32.41836929,30906.2,0,0,0,-3.35633,-1687.19,-1.96656,0,0,0,30906.23242,88.56178191,85.36485291,109.7166641,0,0,0,0,0,0,0,0,0,0,30906.2,0,0,0,0,0,0,0,835498.9303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,569,543,552,565,480,470,477,496
15.200001,11,1728.814941,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11E+06,706736,-1.18E+06,-948.69,-606.459,-1256.52,0.37676746,-0.6003319,-0.38972479,0.58801574,0,0,-5.55E-06,-41.7967453,32.41836929,30906.2,0,0,0,-3.3563,-1687.19,-1.96623,0,0,0,30906.2168,88.56178439,85.36529541,109.7171041,0,0,0,0,0,0,0,0,0,0,30906.2,0,0,0,0,0,0,0,835485.6687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,569,543,552,565,480,470,477,496
15.208001,11,1728.814941,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11E+06,706731,-1.18E+06,-948.697,-606.464,-1256.51,0.37676746,-0.6003319,-0.38972479,0.58801574,0,0,-5.58E-06,-41.79718399,32.41836929,30906.2,0,0,0,-3.35628,-1687.19,-1.96589,0,0,0,30906.20117,88.56178686,85.36573029,109.7175416,0,0,0,0,0,0,0,0,0,0,30906.2,0,0,0,0,0,0,0,835472.4073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,569,543,552,565,480,470,477,496
15.216001,11,1728.814941,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11E+06,706726,-1.18E+06,-948.705,-606.469,-1256.5,0.37676746,-0.6003319,-0.38972479,0.58801574,0,0,-5.55E-06,-41.79762268,32.41836548,30906.2,0,0,0,-3.35626,-1687.19,-1.96556,0,0,0,30906.18555,88.5617892,85.36616516,109.7179792,0,0,0,0,0,0,0,0,0,0,30906.2,0,0,0,0,0,0,0,835459.1453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,569,543,552,565,480,470,477,496
15.224001,11,1728.814941,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11E+06,706721,-1.18E+06,-948.713,-606.474,-1256.49,0.37676746,-0.6003319,-0.38972479,0.58801574,0,0,-5.55E-06,-41.79805756,32.41836548,30906.2,0,0,0,-3.35623,-1687.19,-1.96523,0,0,0,30906.16992,88.56179168,85.36660767,109.7184168,0,0,0,0,0,0,0,0,0,0,30906.2,0,0,0,0,0,0,0,835445.8834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,569,543,552,565,480,470,477,496
15.232,11,1728.814941,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11E+06,706716,-1.18E+06,-948.721,-606.479,-1256.48,0.37676746,-0.6003319,-0.38972479,0.58801574,0,0,-5.55E-06,-41.79849625,32.41836548,30906.1,0,0,0,-3.35621,-1687.19,-1.9649,0,0,0,30906.1543,88.56179412,85.36704254,109.7188529,0,0,0,0,0,0,0,0,0,0,30906.1,0,0,0,0,0,0,0,835432.6223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,569,543,552,565,480,470,477,496
15.240001,11,1728.814941,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11E+06,706711,-1.18E+06,-948.729,-606.484,-1256.47,0.37676746,-0.6003319,-0.38972479,0.58801574,0,0,-5.58E-06,-41.79893494,32.41836166,30906.1,0,0,0,-3.35619,-1687.19,-1.96457,0,0,0,30906.13867,88.56179656,85.36747742,109.7192891,0,0,0,0,0,0,0,0,0,0,30906.1,0,0,0,0,0,0,0,835419.3604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,569,543,552,565,480,470,477,496
15.248001,11,1728.814941,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11E+06,706706,-1.18E+06,-948.737,-606.489,-1256.46,0.37676746,-0.6003319,-0.38972479,0.58801574,0,0,-5.55E-06,-41.79936981,32.41836166,30906.1,0,0,0,-3.35616,-1687.19,-1.96424,0,0,0,30906.12305,88.56179891,85.36791992,109.7197267,0,0,0,0,0,0,0,0,0,0,30906.1,0,0,0,0,0,0,0,835406.0991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,569,543,552,565,480,470,477,496
15.256001,11,1728.814941,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11E+06,706702,-1.18E+06,-948.745,-606.494,-1256.46,0.37676746,-0.6003319,-0.38972479,0.58801574,0,0,-5.55E-06,-41.7998085,32.41836166,30906.1,0,0,0,-3.35614,-1687.19,-1.9639,0,0,0,30906.10742,88.56180147,85.3683548,109.7201629,0,0,0,0,0,0,0,0,0,0,30906.1,0,0,0,0,0,0,0,835392.8372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,569,543,552,565,480,470,477,496
15.264001,11,1728.814941,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11E+06,706697,-1.18E+06,-948.753,-606.499,-1256.45,0.37676746,-0.6003319,-0.38972479,0.58801574,0,0,-5.55E-06,-41.80024719,32.41836166,30906.1,0,0,0,-3.35612,-1687.19,-1.96357,0,0,0,30906.0918,88.56180384,85.36878967,109.7206023,0,0,0,0,0,0,0,0,0,0,30906.1,0,0,0,0,0,0,0,835379.5752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,569,543,552,565,480,470,477,496
15.272,11,1728.814941,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11E+06,706692,-1.18E+06,-948.761,-606.504,-1256.44,0.37676746,-0.6003319,-0.38972479,0.58801574,0,0,-5.55E-06,-41.80068207,32.41835785,30906.1,0,0,0,-3.35609,-1687.19,-1.96324,0,0,0,30906.07617,88.56180628,85.36923218,109.7210385,0,0,0,0,0,0,0,0,0,0,30906.1,0,0,0,0,0,0,0,835366.314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,569,543,552,565,480,470,477,496
15.280001,11,1728.814941,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11E+06,706687,-1.18E+06,-948.769,-606.509,-1256.43,0.37676746,-0.6003319,-0.38972479,0.58801574,0,0,-5.58E-06,-41.80112076,32.41835785,30906,0,0,0,-3.35607,-1687.19,-1.96291,0,0,0,30906.05859,88.56180853,85.36966705,109.7214774,0,0,0,0,0,0,0,0,0,0,30906,0,0,0,0,0,0,0,835353.052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,569,543,552,565,480,470,477,496
15.288001,11,1728.814941,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11E+06,706682,-1.18E+06,-948.777,-606.514,-1256.42,0.37676746,-0.6003319,-0.38972479,0.58801574,-2.61E-08,0,-5.55E-06,-41.80155945,32.41835785,30906,0,0,0,-3.35605,-1687.19,-1.96258,0,0,0,30906.04297,88.56181112,85.37010193,109.7219155,0,0,0,0,0,0,0,0,0,0,30906,0,0,0,0,0,0,0,835339.7908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,569,543,552,565,480,470,477,496
15.296,11,1728.814941,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11E+06,706677,-1.18E+06,-948.785,-606.519,-1256.41,0.37676746,-0.6003319,-0.38972479,0.58801574,0,0,-5.55E-06,-41.80199432,32.41835403,30906,0,0,0,-3.35602,-1687.19,-1.96225,0,0,0,30906.02734,88.56181356,85.37054443,109.7223517,0,0,0,0,0,0,0,0,0,0,30906,0,0,0,0,0,0,0,835326.5289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,569,543,552,565,480,470,477,496
15.304001,11,1728.814941,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11E+06,706672,-1.18E+06,-948.792,-606.524,-1256.41,0.37676746,-0.6003319,-0.38972479,0.58801574,0,0,-5.55E-06,-41.80243301,32.41835403,30906,0,0,0,-3.356,-1687.19,-1.96191,0,0,0,30906.01172,88.5618159,85.37097931,109.7227893,0,0,0,0,0,0,0,0,0,0,30906,0,0,0,0,0,0,0,835313.2667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,569,543,552,565,480,470,477,496
15.312,11,1728.814941,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11E+06,706668,-1.18E+06,-948.8,-606.529,-1256.4,0.37676746,-0.6003319,-0.38972479,0.58801574,0,0,-5.58E-06,-41.8028717,32.41835403,30906,0,0,0,-3.35598,-1687.19,-1.96158,0,0,0,30905.99609,88.56181847,85.37141418,109.7232255,0,0,0,0,0,0,0,0,0,0,30906,0,0,0,0,0,0,0,835300.0055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,569,543,552,565,480,470,477,496
15.320001,11,1728.814941,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11E+06,706663,-1.18E+06,-948.808,-606.534,-1256.39,0.37676746,-0.6003319,-0.38972479,0.58801574,0,0,-5.55E-06,-41.80330658,32.41835022,30906,0,0,0,-3.35595,-1687.19,-1.96125,0,0,0,30905.98047,88.56182082,85.37185669,109.723663,0,0,0,0,0,0,0,0,0,0,30906,0,0,0,0,0,0,0,835286.7437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,569,543,552,565,480,470,477,496
15.328001,11,1728.814941,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11E+06,706658,-1.18E+06,-948.816,-606.539,-1256.38,0.37676746,-0.6003319,-0.38972479,0.58801574,0,0,-5.55E-06,-41.80374527,32.41835022,30905.9,0,0,0,-3.35593,-1687.19,-1.96092,0,0,0,30905.96484,88.56182339,85.37229156,109.7240992,0,0,0,0,0,0,0,0,0,0,30905.9,0,0,0,0,0,0,0,835273.4825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,569,543,552,565,480,470,477,496
15.336,11,1728.814941,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11E+06,706653,-1.18E+06,-948.824,-606.544,-1256.37,0.37676746,-0.6003319,-0.38972479,0.58801574,0,0,-5.55E-06,-41.80418015,32.41835022,30905.9,0,0,0,-3.3559,-1687.19,-1.96059,0,0,0,30905.94922,88.56182563,85.37272644,109.7245387,0,0,0,0,0,0,0,0,0,0,30905.9,0,0,0,0,0,0,0,835260.2204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,569,543,552,565,480,470,477,496
15.344001,11,1728.814941,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11E+06,706648,-1.18E+06,-948.832,-606.549,-1256.37,0.37676746,-0.6003319,-0.38972479,0.58801574,0,0,-5.55E-06,-41.80461884,32.41834641,30905.9,0,0,0,-3.35588,-1687.19,-1.96026,0,0,0,30905.93359,88.5618281,85.37316895,109.7249762,0,0,0,0,0,0,0,0,0,0,30905.9,0,0,0,0,0,0,0,835246.9592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,569,543,552,565,480,470,477,496
15.352001,11,1728.814941,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11E+06,706643,-1.18E+06,-948.84,-606.554,-1256.36,0.37676746,-0.6003319,-0.38972479,0.58801574,0,0,-5.58E-06,-41.80505753,32.41834641,30905.9,0,0,0,-3.35586,-1687.19,-1.95993,0,0,0,30905.91797,88.56183054,85.37360382,109.7254124,0,0,0,0,0,0,0,0,0,0,30905.9,0,0,0,0,0,0,0,835233.6974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,569,543,552,565,480,470,477,496
